customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,segment,predicted_purchases_90d,prob_alive,clv_90d,clv_180d,clv_365d,age,product_type,acquisition_channel
cust_0418,9,654,2794.72,5,4,1,5-4-1,Loyal,0.0,0.0,0.0,0.0,0.0,61,Loan,Web
cust_0421,113,475,7611.95,3,3,2,3-3-2,Loyal,0.0,0.0,0.0,0.0,0.0,47,Loan,Branch
cust_0422,117,224,16185.18,3,2,5,3-2-5,Potential Loyal,0.0,0.0,0.0,0.0,0.0,62,Savings Account,Mobile App
cust_0427,322,295,17608.77,1,2,5,1-2-5,Hibernating,5.333,0.068,92609.65,179295.53,363524.85,57,Investment,Referral
cust_0429,98,641,16244.52,3,4,5,3-4-5,Loyal,0.0,0.0,0.0,0.0,0.0,41,Savings Account,Mobile App
cust_0430,93,766,3662.43,3,4,1,3-4-1,Loyal,0.0,0.0,0.0,0.0,0.0,32,Savings Account,Mobile App
cust_0435,67,942,1792.52,4,5,1,4-5-1,Loyal,0.0,0.0,0.0,0.0,0.0,69,Loan,Branch
cust_0436,138,615,2052.24,3,4,1,3-4-1,Loyal,0.0,0.0,0.0,0.0,0.0,63,Savings Account,Mobile App
cust_0441,198,302,12207.79,2,2,4,2-2-4,Hibernating,0.0,0.0,0.0,0.0,0.0,50,Insurance,Agent
cust_0443,16,669,8832.07,5,4,3,5-4-3,Loyal,0.0,0.0,0.0,0.0,0.0,40,Credit Card,Mobile App
cust_0444,191,620,1222.39,2,4,1,2-4-1,At Risk,0.0,0.0,0.0,0.0,0.0,39,Investment,Branch
cust_0445,25,520,2783.4,5,3,1,5-3-1,Loyal,0.0,0.0,0.0,0.0,0.0,28,Insurance,Agent
cust_0446,250,320,7873.08,1,2,3,1-2-3,Hibernating,0.0,0.0,0.08,0.16,0.33,22,Insurance,Agent
cust_0447,27,58,13996.73,5,1,4,5-1-4,Potential Loyal,0.0,0.0,0.0,0.0,0.0,51,Loan,Branch
cust_0449,117,703,6697.81,3,4,2,3-4-2,Loyal,0.0,0.0,0.0,0.0,0.0,35,Savings Account,Mobile App
cust_0450,55,647,13904.49,4,4,4,4-4-4,Champions,0.0,0.0,0.0,0.0,0.0,16,Loan,Branch
cust_0452,26,890,3812.51,5,5,1,5-5-1,Loyal,0.0,0.0,0.0,0.0,0.0,61,Credit Card,Mobile App
cust_0455,108,858,18137.17,3,5,5,3-5-5,Loyal,0.0,0.0,0.0,0.0,0.0,27,Credit Card,Web
cust_0456,90,977,15789.63,3,5,4,3-5-4,Loyal,0.0,0.0,0.0,0.0,0.0,66,Savings Account,Mobile App
cust_0458,122,569,4710.41,3,3,2,3-3-2,Loyal,0.0,0.0,0.0,0.0,0.0,30,Savings Account,Mobile App
cust_0461,269,244,8142.36,1,2,3,1-2-3,Hibernating,0.0,0.0,0.0,0.0,0.0,17,Loan,Web
cust_0462,252,559,9865.38,1,3,3,1-3-3,At Risk,0.0,0.0,0.0,0.0,0.0,47,Loan,Branch
cust_0463,75,300,13883.63,4,2,4,4-2-4,Potential Loyal,0.0,0.0,0.0,0.0,0.0,38,Credit Card,Web
cust_0464,112,437,19042.51,3,3,5,3-3-5,Loyal,0.0,0.0,0.0,0.0,0.0,37,Insurance,Agent
cust_0465,151,867,5913.17,2,5,2,2-5-2,At Risk,0.0,0.0,0.0,0.0,0.0,66,Credit Card,Mobile App
cust_0467,98,724,12040.12,3,4,4,3-4-4,Loyal,0.0,0.0,0.0,0.0,0.0,37,Investment,Referral
cust_0469,255,479,11654.83,1,3,3,1-3-3,At Risk,0.0,0.0,0.0,0.0,0.0,64,Insurance,Agent
cust_0470,168,414,1786.14,2,3,1,2-3-1,At Risk,0.0,0.0,0.0,0.0,0.0,67,Savings Account,Mobile App
cust_0473,246,941,1411.49,1,5,1,1-5-1,At Risk,0.0,0.0,0.0,0.0,0.0,30,Investment,Referral
cust_0478,46,87,10585.14,4,1,3,4-1-3,Potential Loyal,0.0,0.0,0.0,0.0,0.0,23,Insurance,Agent
cust_0479,18,216,7648.35,5,2,2,5-2-2,Potential Loyal,0.0,0.0,0.0,0.0,0.0,68,Credit Card,Web
cust_0482,220,178,15412.8,1,1,4,1-1-4,Hibernating,0.0,0.0,0.0,0.0,0.0,20,Credit Card,Web
cust_0485,149,592,10824.52,2,3,3,2-3-3,At Risk,0.0,0.0,0.0,0.0,0.0,21,Investment,Referral
cust_0486,98,169,10561.11,3,1,3,3-1-3,Potential Loyal,69.281,0.496,722768.43,1363672.87,2671034.12,60,Savings Account,Mobile App
cust_0487,5,300,14094.53,5,2,4,5-2-4,Potential Loyal,0.0,0.0,0.0,0.0,0.0,47,Savings Account,Mobile App
cust_0488,159,373,17192.6,2,2,5,2-2-5,Hibernating,0.0,0.0,0.0,0.0,0.0,67,Insurance,Agent
cust_0490,231,202,10871.96,1,1,3,1-1-3,Hibernating,0.0,0.0,0.0,0.0,0.0,62,Credit Card,Web
cust_0491,120,46,3021.66,3,1,1,3-1-1,Potential Loyal,0.0,0.0,0.0,0.0,0.0,50,Loan,Web
cust_0492,172,462,17573.83,2,3,5,2-3-5,At Risk,0.0,0.0,0.0,0.0,0.0,55,Savings Account,Mobile App
cust_0493,64,669,823.03,4,4,1,4-4-1,Loyal,0.0,0.0,0.0,0.0,0.0,67,Savings Account,Mobile App
cust_0494,94,407,16148.67,3,2,5,3-2-5,Potential Loyal,0.0,0.0,0.0,0.0,0.0,31,Credit Card,Web
cust_0497,121,929,17950.29,3,5,5,3-5-5,Loyal,0.0,0.0,0.0,0.0,0.0,57,Savings Account,Mobile App
cust_0501,69,420,1578.59,4,3,1,4-3-1,Loyal,0.0,0.0,0.0,0.0,0.0,34,Credit Card,Web
cust_0502,198,268,8971.06,2,2,3,2-2-3,Hibernating,0.0,0.0,0.0,0.0,0.0,43,Savings Account,Mobile App
cust_0503,305,480,1960.97,1,3,1,1-3-1,At Risk,0.0,0.0,0.0,0.0,0.0,41,Investment,Branch
cust_0505,11,735,19379.12,5,4,5,5-4-5,Champions,0.0,0.0,0.0,0.0,0.0,41,Savings Account,Mobile App
cust_0509,110,691,17063.54,3,4,5,3-4-5,Loyal,0.0,0.0,0.0,0.0,0.0,27,Loan,Branch
cust_0510,27,427,14658.39,5,3,4,5-3-4,Loyal,0.0,0.0,0.0,0.0,0.0,68,Loan,Web
cust_0512,194,396,17357.17,2,2,5,2-2-5,Hibernating,0.0,0.0,0.0,0.0,0.0,16,Insurance,Agent
cust_0514,16,795,18632.69,5,5,5,5-5-5,Champions,0.0,0.0,0.0,0.0,0.0,49,Savings Account,Mobile App
cust_0515,73,863,18944.59,4,5,5,4-5-5,Champions,0.0,0.0,0.0,0.0,0.0,47,Savings Account,Mobile App
cust_0516,116,106,17441.13,3,1,5,3-1-5,Potential Loyal,0.001,0.0,12.66,24.07,47.59,69,Credit Card,Mobile App
cust_0520,7,481,11902.66,5,3,4,5-3-4,Loyal,0.0,0.0,0.0,0.0,0.0,60,Credit Card,Web
cust_0521,61,498,16813.61,4,3,5,4-3-5,Loyal,0.0,0.0,0.0,0.0,0.0,68,Credit Card,Mobile App
cust_0523,120,256,7265.22,3,2,2,3-2-2,Potential Loyal,0.0,0.0,0.0,0.0,0.0,31,Investment,Referral
cust_0524,31,42,16315.71,5,1,5,5-1-5,Potential Loyal,0.0,0.0,0.0,0.0,0.0,54,Investment,Referral
cust_0525,48,241,16280.96,4,2,5,4-2-5,Potential Loyal,0.0,0.0,0.0,0.0,0.0,20,Credit Card,Web
cust_0526,91,553,16975.27,3,3,5,3-3-5,Loyal,0.0,0.0,0.0,0.0,0.0,37,Credit Card,Mobile App
cust_0527,6,94,3392.63,5,1,1,5-1-1,Potential Loyal,0.0,0.0,0.0,0.0,0.0,44,Savings Account,Mobile App
cust_0529,84,765,2938.6,4,4,1,4-4-1,Loyal,0.0,0.0,0.0,0.0,0.0,27,Investment,Referral
cust_0532,330,818,14758.98,1,5,4,1-5-4,At Risk,0.0,0.0,0.0,0.0,0.0,66,Insurance,Agent
cust_0533,133,399,9105.48,3,2,3,3-2-3,Potential Loyal,0.0,0.0,0.0,0.0,0.0,52,Credit Card,Web
cust_0534,103,505,19725.41,3,3,5,3-3-5,Loyal,0.0,0.0,0.0,0.0,0.0,37,Loan,Branch
cust_0536,95,782,12655.26,3,4,4,3-4-4,Loyal,0.0,0.0,0.0,0.0,0.0,29,Investment,Referral
cust_0537,18,124,7369.59,5,1,2,5-1-2,Potential Loyal,0.0,0.0,0.0,0.0,0.0,43,Savings Account,Mobile App
cust_0538,21,672,14693.06,5,4,4,5-4-4,Champions,0.0,0.0,0.0,0.0,0.0,20,Credit Card,Web
cust_0539,6,86,9902.76,5,1,3,5-1-3,Potential Loyal,0.0,0.0,0.0,0.0,0.0,62,Savings Account,Mobile App
cust_0544,220,344,4429.06,1,2,2,1-2-2,Lost,0.0,0.0,0.0,0.0,0.0,20,Loan,Web
cust_0552,78,413,14014.97,4,3,4,4-3-4,Loyal,0.0,0.0,0.0,0.0,0.0,51,Credit Card,Web
cust_0554,115,971,14200.55,3,5,4,3-5-4,Loyal,0.0,0.0,0.0,0.0,0.0,45,Investment,Referral
cust_0555,36,134,8903.55,5,1,3,5-1-3,Potential Loyal,0.0,0.0,0.0,0.0,0.0,52,Credit Card,Mobile App
cust_0556,60,524,3388.34,4,3,1,4-3-1,Loyal,0.0,0.0,0.0,0.0,0.0,38,Savings Account,Mobile App
cust_0559,191,745,6625.73,2,4,2,2-4-2,At Risk,0.0,0.0,0.0,0.0,0.0,20,Loan,Web
cust_0560,97,258,10210.05,3,2,3,3-2-3,Potential Loyal,0.0,0.0,0.0,0.0,0.0,51,Loan,Branch
cust_0563,43,794,1824.61,4,5,1,4-5-1,Loyal,0.0,0.0,0.0,0.0,0.0,46,Savings Account,Mobile App
cust_0566,218,716,4109.58,1,4,2,1-4-2,At Risk,0.0,0.0,0.0,0.0,0.0,47,Credit Card,Mobile App
cust_0568,146,199,2988.17,2,1,1,2-1-1,Lost,0.0,0.0,0.0,0.0,0.0,20,Investment,Referral
cust_0570,259,211,7233.18,1,2,2,1-2-2,Lost,0.0,0.0,0.0,0.0,0.0,19,Credit Card,Web
cust_0571,54,434,2882.09,4,3,1,4-3-1,Loyal,0.0,0.0,0.0,0.0,0.0,31,Loan,Branch
cust_0572,119,272,928.79,3,2,1,3-2-1,Potential Loyal,0.0,0.0,0.0,0.0,0.0,39,Credit Card,Mobile App
cust_0574,142,802,246.54,2,5,1,2-5-1,At Risk,0.0,0.0,0.0,0.0,0.0,17,Investment,Referral
cust_0576,127,990,16217.14,3,5,5,3-5-5,Loyal,0.0,0.0,0.0,0.0,0.0,43,Savings Account,Mobile App
cust_0577,225,233,5647.35,1,2,2,1-2-2,Lost,1.455,0.017,8108.51,15601.38,31338.69,47,Insurance,Agent
cust_0578,229,407,14459.18,1,2,4,1-2-4,Hibernating,0.0,0.0,0.14,0.26,0.53,42,Credit Card,Web
cust_0580,257,145,4753.26,1,1,2,1-1-2,Lost,0.0,0.0,0.0,0.0,0.0,39,Credit Card,Web
cust_0581,245,561,11459.8,1,3,3,1-3-3,At Risk,0.0,0.0,0.0,0.0,0.0,27,Insurance,Agent
cust_0584,10,614,8017.09,5,4,3,5-4-3,Loyal,0.0,0.0,0.0,0.0,0.0,48,Loan,Web
cust_0585,83,544,871.19,4,3,1,4-3-1,Loyal,0.0,0.0,0.0,0.0,0.0,48,Savings Account,Mobile App
cust_0586,139,496,3992.54,3,3,2,3-3-2,Loyal,0.0,0.0,0.0,0.0,0.0,66,Savings Account,Mobile App
cust_0587,119,982,17751.4,3,5,5,3-5-5,Loyal,0.0,0.0,0.0,0.0,0.0,58,Savings Account,Mobile App
cust_0588,127,88,1938.24,3,1,1,3-1-1,Potential Loyal,0.0,0.0,0.0,0.0,0.0,52,Savings Account,Mobile App
cust_0589,99,990,17242.32,3,5,5,3-5-5,Loyal,0.0,0.0,0.0,0.0,0.0,27,Savings Account,Mobile App
cust_0590,66,410,3564.29,4,2,1,4-2-1,Potential Loyal,0.0,0.0,0.0,0.0,0.0,18,Savings Account,Mobile App
cust_0593,59,826,17565.35,4,5,5,4-5-5,Champions,0.0,0.0,0.0,0.0,0.0,55,Savings Account,Mobile App
cust_0598,130,664,16213.64,3,4,5,3-4-5,Loyal,0.0,0.0,0.0,0.0,0.0,28,Savings Account,Mobile App
cust_0600,166,568,17542.17,2,3,5,2-3-5,At Risk,0.0,0.0,0.0,0.0,0.0,46,Savings Account,Mobile App
cust_0601,261,321,7627.43,1,2,2,1-2-2,Lost,0.0,0.0,0.0,0.0,0.0,61,Savings Account,Mobile App
cust_0603,12,111,17413.31,5,1,5,5-1-5,Potential Loyal,0.0,0.0,0.0,0.0,0.0,66,Savings Account,Mobile App
cust_0604,132,526,4304.13,3,3,2,3-3-2,Loyal,0.0,0.0,0.0,0.0,0.0,65,Savings Account,Mobile App
cust_0607,55,625,9477.3,4,4,3,4-4-3,Loyal,0.0,0.0,0.0,0.0,0.0,32,Credit Card,Mobile App
cust_0609,126,373,7028.01,3,2,2,3-2-2,Potential Loyal,0.0,0.0,0.0,0.0,0.0,23,Loan,Web
cust_0610,46,653,17702.83,4,4,5,4-4-5,Champions,0.0,0.0,0.0,0.0,0.0,44,Savings Account,Mobile App
cust_0611,174,625,19098.11,2,4,5,2-4-5,At Risk,0.0,0.0,0.0,0.0,0.0,41,Loan,Branch
cust_0613,21,801,13981.86,5,5,4,5-5-4,Champions,0.0,0.0,0.0,0.0,0.0,41,Savings Account,Mobile App
cust_0615,165,868,3661.95,2,5,1,2-5-1,At Risk,0.0,0.0,0.0,0.0,0.0,66,Insurance,Agent
cust_0617,101,367,1204.73,3,2,1,3-2-1,Potential Loyal,0.0,0.0,0.0,0.0,0.0,22,Savings Account,Mobile App
cust_0619,141,254,17563.55,2,2,5,2-2-5,Hibernating,0.0,0.0,0.0,0.0,0.0,68,Loan,Branch
cust_0625,120,798,9296.85,3,5,3,3-5-3,Loyal,0.0,0.0,0.0,0.0,0.0,40,Credit Card,Mobile App
cust_0626,158,333,3051.89,2,2,1,2-2-1,Lost,0.0,0.0,0.0,0.0,0.0,36,Credit Card,Web
cust_0629,144,367,7975.04,2,2,3,2-2-3,Hibernating,0.0,0.0,0.0,0.0,0.0,52,Savings Account,Mobile App
cust_0630,45,554,18853.54,4,3,5,4-3-5,Loyal,0.0,0.0,0.0,0.0,0.0,24,Loan,Branch
cust_0631,199,677,6846.16,2,4,2,2-4-2,At Risk,0.0,0.0,0.0,0.0,0.0,39,Investment,Referral
cust_0633,129,891,11652.11,3,5,3,3-5-3,Loyal,0.0,0.0,0.0,0.0,0.0,64,Credit Card,Web
cust_0635,28,687,3884.15,5,4,1,5-4-1,Loyal,0.0,0.0,0.0,0.0,0.0,63,Credit Card,Mobile App
cust_0637,67,65,19791.1,4,1,5,4-1-5,Potential Loyal,0.0,0.0,0.0,0.0,0.0,33,Savings Account,Mobile App
cust_0638,242,911,4873.19,1,5,2,1-5-2,At Risk,0.0,0.0,0.0,0.0,0.0,64,Savings Account,Mobile App
cust_0641,167,616,8705.43,2,4,3,2-4-3,At Risk,0.0,0.0,0.0,0.0,0.0,39,Savings Account,Mobile App
cust_0643,51,286,15478.78,4,2,4,4-2-4,Potential Loyal,0.0,0.0,0.0,0.0,0.0,47,Savings Account,Mobile App
cust_0644,109,885,17614.41,3,5,5,3-5-5,Loyal,0.0,0.0,0.0,0.0,0.0,52,Savings Account,Mobile App
cust_0648,80,649,15858.14,4,4,4,4-4-4,Champions,0.0,0.0,0.0,0.0,0.0,38,Loan,Branch
cust_0652,289,814,10289.57,1,5,3,1-5-3,At Risk,0.0,0.0,0.0,0.0,0.0,45,Credit Card,Web
cust_0653,83,927,17042.51,4,5,5,4-5-5,Champions,0.0,0.0,0.0,0.0,0.0,32,Loan,Branch
cust_0654,102,413,12838.45,3,3,4,3-3-4,Loyal,0.0,0.0,0.0,0.0,0.0,64,Credit Card,Mobile App
cust_0660,25,347,8035.06,5,2,3,5-2-3,Potential Loyal,0.0,0.0,0.0,0.0,0.0,34,Credit Card,Mobile App
cust_0662,302,575,10187.08,1,3,3,1-3-3,At Risk,0.022,0.0,217.57,420.73,851.45,51,Loan,Web
cust_0663,100,878,14182.05,3,5,4,3-5-4,Loyal,0.0,0.0,0.0,0.0,0.0,27,Savings Account,Mobile App
cust_0664,119,449,11391.25,3,3,3,3-3-3,Loyal,0.0,0.0,0.0,0.0,0.0,56,Savings Account,Mobile App
cust_0666,80,698,12590.96,4,4,4,4-4-4,Champions,0.0,0.0,0.0,0.0,0.0,27,Savings Account,Mobile App
cust_0668,150,226,13938.68,2,2,4,2-2-4,Hibernating,0.0,0.0,0.0,0.0,0.0,22,Savings Account,Mobile App
cust_0670,126,411,1056.57,3,3,1,3-3-1,Loyal,0.0,0.0,0.0,0.0,0.0,29,Savings Account,Mobile App
cust_0672,41,355,18913.67,4,2,5,4-2-5,Potential Loyal,0.0,0.0,0.0,0.0,0.0,67,Savings Account,Mobile App
cust_0673,190,253,14541.38,2,2,4,2-2-4,Hibernating,0.0,0.0,0.0,0.0,0.0,34,Credit Card,Web
cust_0674,63,542,14486.87,4,3,4,4-3-4,Loyal,0.0,0.0,0.0,0.0,0.0,62,Credit Card,Mobile App
cust_0677,204,443,19844.87,2,3,5,2-3-5,At Risk,0.0,0.0,0.0,0.0,0.0,20,Credit Card,Mobile App
cust_0678,179,680,17124.31,2,4,5,2-4-5,At Risk,0.0,0.0,0.0,0.0,0.0,50,Insurance,Agent
cust_0681,105,48,9676.71,3,1,3,3-1-3,Potential Loyal,0.013,0.0,129.04,245.51,485.77,67,Savings Account,Mobile App
cust_0683,86,809,7429.35,4,5,2,4-5-2,Loyal,0.0,0.0,0.0,0.0,0.0,51,Loan,Web
cust_0687,4,472,14803.66,5,3,4,5-3-4,Loyal,0.0,0.0,0.0,0.0,0.0,54,Savings Account,Mobile App
cust_0689,184,978,16830.6,2,5,5,2-5-5,At Risk,0.0,0.0,0.0,0.0,0.0,68,Savings Account,Mobile App
cust_0692,16,10,2687.18,5,1,1,5-1-1,Potential Loyal,0.0,0.0,0.0,0.0,0.0,29,Credit Card,Web
cust_0693,94,315,19031.08,3,2,5,3-2-5,Potential Loyal,0.0,0.0,0.0,0.0,0.0,46,Savings Account,Mobile App
cust_0694,279,459,3822.06,1,3,1,1-3-1,At Risk,0.0,0.0,0.0,0.0,0.0,20,Savings Account,Mobile App
cust_0695,156,226,18313.19,2,2,5,2-2-5,Hibernating,0.0,0.0,0.0,0.0,0.0,50,Loan,Web
cust_0697,16,656,2063.44,5,4,1,5-4-1,Loyal,0.0,0.0,0.0,0.0,0.0,44,Credit Card,Web
cust_0698,41,753,8787.7,4,4,3,4-4-3,Loyal,0.0,0.0,0.0,0.0,0.0,58,Savings Account,Mobile App
cust_0700,258,774,4627.49,1,4,2,1-4-2,At Risk,0.0,0.0,0.0,0.0,0.0,33,Credit Card,Web
cust_0701,43,722,11120.37,4,4,3,4-4-3,Loyal,0.0,0.0,0.0,0.0,0.0,62,Savings Account,Mobile App
cust_0702,66,70,16159.79,4,1,5,4-1-5,Potential Loyal,0.0,0.0,0.0,0.0,0.0,27,Savings Account,Mobile App
cust_0704,208,196,11610.64,1,1,3,1-1-3,Hibernating,0.0,0.0,0.0,0.0,0.0,25,Savings Account,Mobile App
cust_0707,77,468,13341.71,4,3,4,4-3-4,Loyal,0.0,0.0,0.0,0.0,0.0,53,Investment,Branch
cust_0709,223,47,19889.71,1,1,5,1-1-5,Hibernating,2.709,0.169,53691.26,103551.47,208729.81,61,Loan,Web
cust_0711,21,184,16490.99,5,1,5,5-1-5,Potential Loyal,0.0,0.0,0.0,0.0,0.0,55,Credit Card,Web
cust_0712,147,878,14505.45,2,5,4,2-5-4,At Risk,0.0,0.0,0.0,0.0,0.0,57,Credit Card,Web
cust_0714,77,164,3484.28,4,1,1,4-1-1,Potential Loyal,0.0,0.0,0.0,0.0,0.0,65,Savings Account,Mobile App
cust_0717,35,329,17048.05,5,2,5,5-2-5,Potential Loyal,0.0,0.0,0.0,0.0,0.0,20,Insurance,Agent
cust_0718,126,120,3960.16,3,1,2,3-1-2,Potential Loyal,0.0,0.0,0.0,0.0,0.0,44,Savings Account,Mobile App
cust_0720,232,822,2560.77,1,5,1,1-5-1,At Risk,0.0,0.0,0.0,0.0,0.0,53,Insurance,Agent
cust_0721,87,506,3509.81,3,3,1,3-3-1,Loyal,0.0,0.0,0.0,0.0,0.0,34,Savings Account,Mobile App
cust_0723,188,864,11724.26,2,5,3,2-5-3,At Risk,0.0,0.0,0.0,0.0,0.0,63,Loan,Branch
cust_0724,45,915,18351.65,4,5,5,4-5-5,Champions,0.0,0.0,0.0,0.0,0.0,60,Credit Card,Web
cust_0728,72,545,12626.43,4,3,4,4-3-4,Loyal,0.0,0.0,0.0,0.0,0.0,32,Savings Account,Mobile App
cust_0732,91,786,11586.77,3,4,3,3-4-3,Loyal,0.0,0.0,0.0,0.0,0.0,19,Loan,Web
cust_0733,142,426,2808.61,2,3,1,2-3-1,At Risk,0.0,0.0,0.0,0.0,0.0,51,Credit Card,Web
cust_0735,2,702,13431.11,5,4,4,5-4-4,Champions,0.0,0.0,0.0,0.0,0.0,46,Investment,Referral
cust_0736,43,220,16180.1,4,2,5,4-2-5,Potential Loyal,0.0,0.0,0.0,0.0,0.0,34,Credit Card,Mobile App
cust_0737,71,10,16511.28,4,1,5,4-1-5,Potential Loyal,0.0,0.0,0.31,0.59,1.21,59,Investment,Branch
cust_0738,144,119,16274.09,2,1,5,2-1-5,Hibernating,0.0,0.0,0.0,0.0,0.0,69,Credit Card,Mobile App
cust_0744,107,772,13030.92,3,4,4,3-4-4,Loyal,0.0,0.0,0.0,0.0,0.0,54,Savings Account,Mobile App
cust_0748,107,459,13243.57,3,3,4,3-3-4,Loyal,0.0,0.0,0.0,0.0,0.0,65,Investment,Referral
cust_0750,227,698,5487.67,1,4,2,1-4-2,At Risk,0.0,0.0,0.0,0.0,0.0,35,Savings Account,Mobile App
cust_0751,82,716,15927.69,4,4,5,4-4-5,Champions,0.0,0.0,0.0,0.0,0.0,43,Insurance,Agent
cust_0754,2,142,19052.41,5,1,5,5-1-5,Potential Loyal,0.0,0.0,0.0,0.0,0.0,54,Savings Account,Mobile App
cust_0756,42,640,7529.87,4,4,2,4-4-2,Loyal,0.0,0.0,0.0,0.0,0.0,18,Loan,Web
cust_0757,81,757,14868.13,4,4,4,4-4-4,Champions,0.0,0.0,0.05,0.09,0.17,28,Credit Card,Web
cust_0758,262,37,9131.21,1,1,3,1-1-3,Hibernating,0.014,0.001,123.32,239.19,486.4,43,Investment,Referral
cust_0759,197,362,581.92,2,2,1,2-2-1,Lost,0.0,0.0,0.0,0.0,0.0,64,Loan,Branch
cust_0761,330,308,8620.7,1,2,3,1-2-3,Hibernating,75.879,0.938,645081.59,1249017.48,2532777.38,48,Savings Account,Mobile App
cust_0763,36,10,2411.74,5,1,1,5-1-1,Potential Loyal,0.236,0.021,593.36,1115.56,2176.42,68,Loan,Branch
cust_0767,145,639,7826.94,2,4,3,2-4-3,At Risk,0.0,0.0,0.0,0.0,0.0,47,Investment,Referral
cust_0769,127,213,19936.54,3,2,5,3-2-5,Potential Loyal,0.0,0.0,0.0,0.0,0.0,62,Investment,Referral
cust_0771,283,955,163.34,1,5,1,1-5-1,At Risk,0.0,0.0,0.0,0.0,0.0,31,Investment,Referral
cust_0774,147,517,12528.86,2,3,4,2-3-4,At Risk,0.0,0.0,0.0,0.0,0.0,26,Loan,Branch
cust_0776,81,414,12584.85,4,3,4,4-3-4,Loyal,0.0,0.0,0.0,0.0,0.0,51,Savings Account,Mobile App
cust_0777,253,10,3317.83,1,1,1,1-1-1,Lost,2.544,0.865,8812.79,17086.75,34725.36,50,Loan,Branch
cust_0779,65,361,16181.62,4,2,5,4-2-5,Potential Loyal,0.0,0.0,0.0,0.0,0.0,35,Loan,Web
cust_0781,36,111,4745.93,5,1,2,5-1-2,Potential Loyal,0.0,0.0,0.0,0.0,0.0,62,Credit Card,Web
cust_0783,83,421,3186.96,4,3,1,4-3-1,Loyal,0.0,0.0,0.0,0.0,0.0,64,Savings Account,Mobile App
cust_0785,67,457,1811.38,4,3,1,4-3-1,Loyal,0.0,0.0,0.0,0.0,0.0,30,Investment,Referral
cust_0787,325,77,12764.75,1,1,4,1-1-4,Hibernating,10.943,0.562,138529.32,268488.56,545301.04,16,Credit Card,Mobile App
cust_0793,63,346,11523.0,4,2,3,4-2-3,Potential Loyal,0.0,0.0,0.0,0.0,0.0,38,Loan,Web
cust_0794,78,24,12797.53,4,1,4,4-1-4,Potential Loyal,0.0,0.0,0.0,0.0,0.0,26,Savings Account,Mobile App
cust_0795,30,975,8159.35,5,5,3,5-5-3,Loyal,0.0,0.0,0.0,0.0,0.0,27,Investment,Referral
cust_0799,115,416,2067.21,3,3,1,3-3-1,Loyal,0.0,0.0,0.0,0.0,0.0,23,Insurance,Agent
cust_0805,23,703,3127.17,5,4,1,5-4-1,Loyal,0.0,0.0,0.0,0.0,0.0,23,Loan,Branch
cust_0807,148,558,15245.71,2,3,4,2-3-4,At Risk,0.0,0.0,0.0,0.0,0.0,51,Insurance,Agent
cust_0810,208,698,2390.23,1,4,1,1-4-1,At Risk,0.0,0.0,0.0,0.0,0.0,65,Insurance,Agent
cust_0814,63,412,15511.8,4,3,4,4-3-4,Loyal,0.0,0.0,0.0,0.0,0.0,56,Investment,Referral
cust_0816,276,379,1761.84,1,2,1,1-2-1,Lost,0.0,0.0,0.0,0.0,0.0,42,Credit Card,Web
cust_0822,336,255,18477.45,1,2,5,1-2-5,Hibernating,39.227,0.603,715058.77,1385196.13,2811125.38,35,Savings Account,Mobile App
cust_0823,215,402,7866.85,1,2,3,1-2-3,Hibernating,87.868,0.551,681411.84,1309023.84,2623548.45,28,Credit Card,Mobile App
cust_0830,230,949,1772.72,1,5,1,1-5-1,At Risk,0.0,0.0,0.0,0.0,0.0,21,Savings Account,Mobile App
cust_0834,13,627,19120.6,5,4,5,5-4-5,Champions,0.0,0.0,0.0,0.0,0.0,62,Credit Card,Web
cust_0837,103,580,18697.89,3,3,5,3-3-5,Loyal,0.0,0.0,0.0,0.0,0.0,25,Credit Card,Mobile App
cust_0838,103,933,5922.48,3,5,2,3-5-2,Loyal,0.0,0.0,0.0,0.0,0.0,45,Credit Card,Web
cust_0841,126,637,5519.16,3,4,2,3-4-2,Loyal,0.0,0.0,0.0,0.0,0.0,20,Loan,Web
cust_0842,235,948,13873.59,1,5,4,1-5-4,At Risk,0.0,0.0,0.0,0.0,0.0,48,Savings Account,Mobile App
cust_0843,148,212,8526.46,2,2,3,2-2-3,Hibernating,0.0,0.0,0.0,0.0,0.0,69,Insurance,Agent
cust_0844,171,52,10342.24,2,1,3,2-1-3,Hibernating,0.0,0.0,0.0,0.0,0.01,16,Savings Account,Mobile App
cust_0845,1,623,18346.74,5,4,5,5-4-5,Champions,0.0,0.0,0.0,0.0,0.0,33,Credit Card,Mobile App
cust_0846,40,670,2302.65,5,4,1,5-4-1,Loyal,0.0,0.0,0.0,0.0,0.0,47,Savings Account,Mobile App
cust_0848,7,661,17040.1,5,4,5,5-4-5,Champions,0.0,0.0,0.0,0.0,0.0,64,Credit Card,Web
cust_0849,163,138,15499.37,2,1,4,2-1-4,Hibernating,58.261,0.826,892620.45,1705474.17,3392846.46,26,Credit Card,Web
cust_0853,114,881,12959.7,3,5,4,3-5-4,Loyal,0.0,0.0,0.0,0.0,0.0,37,Investment,Referral
cust_0856,73,485,2686.12,4,3,1,4-3-1,Loyal,0.0,0.0,0.0,0.0,0.0,28,Savings Account,Mobile App
